"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Abstract","Document Type","Publication Stage","Open Access","Source","EID"
"Eva K.W.; Bordage G.; Campbell C.; Galbraith R.; Ginsburg S.; Holmboe E.; Regehr G.","Eva, Kevin W. (7003600473); Bordage, Georges (7003531826); Campbell, Craig (59094454000); Galbraith, Robert (37021366600); Ginsburg, Shiphra (35549740300); Holmboe, Eric (57202539182); Regehr, Glenn (7006675108)","7003600473; 7003531826; 59094454000; 37021366600; 35549740300; 57202539182; 7006675108","Towards a program of assessment for health professionals: from training into practice","2016","Advances in Health Sciences Education","21","4","","897","913","16","125","10.1007/s10459-015-9653-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947705073&doi=10.1007%2fs10459-015-9653-6&partnerID=40&md5=156bcf5748a8e382a0edf11376533f99","Centre for Health Education Scholarship, University of British Columbia, JPPN 3324, 910 West 10th Avenue, Vancouver, V5Z 1M9, BC, Canada; University of Illinois at Chicago, Chicago, IL, United States; Royal College of Physicians and Surgeons of Canada, Ottawa, ON, Canada; National Board of Medical Examiners, Philadelphia, PA, United States; University of Toronto, Toronto, ON, Canada; Accreditation Council for Graduate Medical Education, Chicago, IL, United States","Eva K.W., Centre for Health Education Scholarship, University of British Columbia, JPPN 3324, 910 West 10th Avenue, Vancouver, V5Z 1M9, BC, Canada; Bordage G., University of Illinois at Chicago, Chicago, IL, United States; Campbell C., Royal College of Physicians and Surgeons of Canada, Ottawa, ON, Canada; Galbraith R., National Board of Medical Examiners, Philadelphia, PA, United States; Ginsburg S., University of Toronto, Toronto, ON, Canada; Holmboe E., Accreditation Council for Graduate Medical Education, Chicago, IL, United States; Regehr G., Centre for Health Education Scholarship, University of British Columbia, JPPN 3324, 910 West 10th Avenue, Vancouver, V5Z 1M9, BC, Canada","Despite multifaceted attempts to “protect the public,” including the implementation of various assessment practices designed to identify individuals at all stages of training and practice who underperform, profound deficiencies in quality and safety continue to plague the healthcare system. The purpose of this reflections paper is to cast a critical lens on current assessment practices and to offer insights into ways in which they might be adapted to ensure alignment with modern conceptions of health professional education for the ultimate goal of improved healthcare. Three dominant themes will be addressed: (1) The need to redress unintended consequences of competency-based assessment; (2) The potential to design assessment systems that facilitate performance improvement; and (3) The importance of ensuring authentic linkage between assessment and practice. Several principles cut across each of these themes and represent the foundational goals we would put forward as signposts for decision making about the continued evolution of assessment practices in the health professions: (1) Increasing opportunities to promote learning rather than simply measuring performance; (2) Enabling integration across stages of training and practice; and (3) Reinforcing point-in-time assessments with continuous professional development in a way that enhances shared responsibility and accountability between practitioners, educational programs, and testing organizations. Many of the ideas generated represent suggestions for strategies to pilot test, for infrastructure to build, and for harmonization across groups to be enabled. These include novel strategies for OSCE station development, formative (diagnostic) assessment protocols tailored to shed light on the practices of individual clinicians, the use of continuous workplace-based assessment, and broadening the focus of high-stakes decision making beyond determining who passes and who fails. We conclude with reflections on systemic (i.e., cultural) barriers that may need to be overcome to move towards a more integrated, efficient, and effective system of assessment. © 2015, Springer Science+Business Media Dordrecht.","Article","Final","","Scopus","2-s2.0-84947705073"
"Chang H.-J.; Kang J.; Ham B.-J.; Lee Y.-M.","Chang, Hyung-Joo (57061170900); Kang, June (56399690100); Ham, Byung-Joo (8214919600); Lee, Young-Mee (55560944900)","57061170900; 56399690100; 8214919600; 55560944900","A functional neuroimaging study of the clinical reasoning of medical students","2016","Advances in Health Sciences Education","21","5","","969","982","13","6","10.1007/s10459-016-9685-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84969920262&doi=10.1007%2fs10459-016-9685-6&partnerID=40&md5=fe3cfc5dc0140aa838aa149f3d035969","Department of Medical Humanities, Korea University College of Medicine, 73 Inchon-ro, Seongbuk-gu, Seoul, 136-705, South Korea; Department of Biomedical Sciences, Korea University College of Medicine, Seoul, South Korea; Department of Psychiatry, Korea University College of Medicine, Seoul, South Korea","Chang H.-J., Department of Medical Humanities, Korea University College of Medicine, 73 Inchon-ro, Seongbuk-gu, Seoul, 136-705, South Korea; Kang J., Department of Biomedical Sciences, Korea University College of Medicine, Seoul, South Korea; Ham B.-J., Department of Psychiatry, Korea University College of Medicine, Seoul, South Korea; Lee Y.-M., Department of Medical Humanities, Korea University College of Medicine, 73 Inchon-ro, Seongbuk-gu, Seoul, 136-705, South Korea","As clinical reasoning is a fundamental competence of physicians for good clinical practices, medical academics have endeavored to teach reasoning skills to undergraduate students. However, our current understanding of student-level clinical reasoning is limited, mainly because of the lack of evaluation tools for this internal cognitive process. This functional magnetic resonance imaging (fMRI) study aimed to examine the clinical reasoning processes of medical students in response to problem-solving questions. We recruited 24 2nd-year medical students who had completed their preclinical curriculum. They answered 40 clinical vignette-based multiple-choice questions during fMRI scanning. We compared the imaging data for 20 problem-solving questions (reasoning task) and 20 recall questions (recall task). Compared to the recall task, the reasoning task resulted in significantly greater activation in nine brain regions, including the dorsolateral prefrontal cortex and inferior parietal cortex, which are known to be associated with executive function and deductive reasoning. During the recall task, significant activation was observed in the brain regions that are related to memory and emotions, including the amygdala and ventromedial prefrontal cortex. Our results support that medical students mainly solve clinical questions with deductive reasoning involving prior knowledge structures and executive functions. The problem-solving questions induced the students to utilize higher cognitive functions compared with the recall questions. Interestingly, the results suggested that the students experienced some emotional distress while they were solving the recall questions. In addition, these results suggest that fMRI is a promising research tool for investigating students’ cognitive processes. © 2016, Springer Science+Business Media Dordrecht.","Article","Final","","Scopus","2-s2.0-84969920262"
"Albanese M.; Case S.M.","Albanese, Mark (7006286551); Case, Susan M. (7101607773)","7006286551; 7101607773","Progress testing: Critical analysis and suggested practices","2016","Advances in Health Sciences Education","21","1","","221","234","13","35","10.1007/s10459-015-9587-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008499920&doi=10.1007%2fs10459-015-9587-z&partnerID=40&md5=6984d00edd0ba09f324dd7fd93b4ed18","University of Wisconsin, Madison Medical School, National Conference of Bar Examiners, 302 South Bedford Street, Madison, 53705, WI, United States; Ajijic, Jalisco, Mexico","Albanese M., University of Wisconsin, Madison Medical School, National Conference of Bar Examiners, 302 South Bedford Street, Madison, 53705, WI, United States; Case S.M., Ajijic, Jalisco, Mexico","Educators have long lamented the tendency of students to engage in rote memorization in preparation for tests rather than engaging in deep learning where they attempt to gain meaning from their studies. Rote memorization driven by objective exams has been termed a steering effect. Progress testing (PT), in which a comprehensive examination sampling all of medicine is administered repeatedly throughout the entire curriculum, was developed with the stated aim of breaking the steering effect of examinations and of promoting deep learning. PT is an approach historically linked to problem-based learning (PBL) although there is a growing recognition of its applicability more broadly. The purpose of this article is to summarize the salient features of PT drawn from the literature, provide a critical review of these features based upon the same literature and psychometric considerations drawn from the Standards for Educational and Psychological Testing and provide considerations of what should be part of best practices in applying PT from an evidence-based and a psychometric perspective. © Springer Science+Business Media Dordrecht 2015.","Review","Final","","Scopus","2-s2.0-85008499920"
"St-Onge C.; Chamberland M.; Lévesque A.; Varpio L.","St-Onge, Christina (26538835300); Chamberland, Martine (7006018310); Lévesque, Annie (57204334808); Varpio, Lara (20735418900)","26538835300; 7006018310; 57204334808; 20735418900","Expectations, observations, and the cognitive processes that bind them: expert assessment of examinee performance","2016","Advances in Health Sciences Education","21","3","","627","642","15","18","10.1007/s10459-015-9656-3","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948964700&doi=10.1007%2fs10459-015-9656-3&partnerID=40&md5=3ce190a7687459f6665a28bab645cdd6","Faculté de médecine et des sciences de la santé, Université de Sherbrooke, Sherbrooke, QC, Canada; Uniformed Services University of the Health Sciences, Bethesda, MD, United States","St-Onge C., Faculté de médecine et des sciences de la santé, Université de Sherbrooke, Sherbrooke, QC, Canada; Chamberland M., Faculté de médecine et des sciences de la santé, Université de Sherbrooke, Sherbrooke, QC, Canada; Lévesque A., Faculté de médecine et des sciences de la santé, Université de Sherbrooke, Sherbrooke, QC, Canada; Varpio L., Uniformed Services University of the Health Sciences, Bethesda, MD, United States","Performance-based assessment (PBA) is a valued assessment approach in medical education, be it in a clerkship, residency, or practice context. Raters are intrinsic to PBA and the increased use of PBA has lead to an increased interest in rater cognition. Although several researchers have tackled factors that may influence the variability in rater judgment, the critical examination of rater observation of performance and the translation of that data into judgements are being investigated. The purpose of this study was to qualitatively investigate the cognitive processes of raters, and to create a framework that conceptualizes those processes when raters assess a complex performance. We conducted semi-structured interviews with 11 faculty members (nominated as excellent assessors) from a Department of Medicine to investigate how raters observe, interpret, and translate performance into judgments. The transcribed verbal protocols were analyzed using Constructivist Grounded Theory in order to develop a theoretical model of raters’ assessment processes. Several themes emerged from the data and were grouped according to three macro-level themes describing how the raters balance two sources of data [(1) external sources of information and (2) internal/personal sources of information] by relying on specific cognitive processes to assess an examinee performance. The results from our study demonstrate that assessment is a difficult cognitive task that involves nuance using specific cognitive processes to weigh external and internal data against each other. Our data clearly draws attention to the constant struggle between objectivity and subjectivity that is observed in assessment as illustrated by the importance given to nuancing the examinee’s observed performance. © 2015, Springer Science+Business Media Dordrecht.","Article","Final","","Scopus","2-s2.0-84948964700"
"Paradis E.; Leslie M.; Gropper M.A.","Paradis, Elise (8966377400); Leslie, Myles (55360847700); Gropper, Michael A. (7003783187)","8966377400; 55360847700; 7003783187","Interprofessional rhetoric and operational realities: an ethnographic study of rounds in four intensive care units","2016","Advances in Health Sciences Education","21","4","","735","748","13","48","10.1007/s10459-015-9662-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951777329&doi=10.1007%2fs10459-015-9662-5&partnerID=40&md5=873e03c41b466d439c4ba9125c5d7792","Leslie Dan Faculty of Pharmacy, University of Toronto, Toronto, ON, Canada; Department of Anesthesia, Faculty of Medicine, University of Toronto, Toronto, ON, Canada; The Wilson Centre, 144 College St Room 702, Toronto, M5S 3M2, ON, Canada; Armstrong Institute for Patient Safety and Quality, Johns Hopkins Medicine, 750 East Pratt Street, 15th Floor, Baltimore, 21202, MD, United States; Department of Anesthesia and Perioperative Care, University of California San Francisco, 500 Parnassus Ave, MUE 410, San Francisco, 94143-0648, CA, United States","Paradis E., Leslie Dan Faculty of Pharmacy, University of Toronto, Toronto, ON, Canada, Department of Anesthesia, Faculty of Medicine, University of Toronto, Toronto, ON, Canada, The Wilson Centre, 144 College St Room 702, Toronto, M5S 3M2, ON, Canada; Leslie M., Armstrong Institute for Patient Safety and Quality, Johns Hopkins Medicine, 750 East Pratt Street, 15th Floor, Baltimore, 21202, MD, United States; Gropper M.A., Department of Anesthesia and Perioperative Care, University of California San Francisco, 500 Parnassus Ave, MUE 410, San Francisco, 94143-0648, CA, United States","Morning interprofessional rounds (MIRs) are used in critical care medicine to improve team-based care and patient outcomes. Given existing evidence of conflict between and dissatisfaction among rounds participants, this study sought to better understand how the operational realities of care delivery in the intensive care unit (ICU) impact the success of MIRs. We conducted a year-long comparative ethnographic study of interprofessional collaboration and patient and family involvement in four ICUs in tertiary academic hospitals in two American cities. The study included 576 h of observation of team interactions, 47 shadowing sessions and 40 clinician interviews. In line with best practices in ethnographic research, data collection and analysis were done iteratively using the constant comparative method. Member check was conducted regularly throughout the project. MIRs were implemented on all units with the explicit goals of improving team-based and patient-centered care. Operational conditions on the units, despite interprofessional commitment and engagement, appeared to thwart ICU teams from achieving these goals. Specifically, time constraints, struggles over space, and conflicts between MIRs’ educational and care-plan-development functions all prevented teams from achieving collaboration and patient-involvement. Moreover, physicians’ de facto control of rounds often meant that they resembled medical rounds (their historical predecessors), and sidelined other providers’ contributions. This study suggests that the MIRs model, as presently practiced, might not be well suited to the provision of team-based, patient-centered care. In the interest of interprofessional collaboration, of the optimization of clinicians’ time, of high-quality medical education and of patient-centered care, further research on interprofessional rounds models is needed. © 2015, Springer Science+Business Media Dordrecht.","Article","Final","","Scopus","2-s2.0-84951777329"
"Stegers-Jager K.M.; Brommet F.N.; Themmen A.P.N.","Stegers-Jager, K.M. (48762097700); Brommet, F.N. (57188562131); Themmen, A.P.N. (7006841513)","48762097700; 57188562131; 7006841513","Ethnic and social disparities in different types of examinations in undergraduate pre-clinical training","2016","Advances in Health Sciences Education","21","5","","1023","1046","23","23","10.1007/s10459-016-9676-7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961659541&doi=10.1007%2fs10459-016-9676-7&partnerID=40&md5=5a555d8b9f3f72f286067f7f017358f1","Institute of Medical Education Research Rotterdam, Erasmus MC, University Medical Centre Rotterdam, Room AE-241, PO Box 2040, Rotterdam, 3000 CA, Netherlands; Department of Internal Medicine, Erasmus MC, University Medical Centre Rotterdam, Rotterdam, Netherlands","Stegers-Jager K.M., Institute of Medical Education Research Rotterdam, Erasmus MC, University Medical Centre Rotterdam, Room AE-241, PO Box 2040, Rotterdam, 3000 CA, Netherlands; Brommet F.N., Institute of Medical Education Research Rotterdam, Erasmus MC, University Medical Centre Rotterdam, Room AE-241, PO Box 2040, Rotterdam, 3000 CA, Netherlands; Themmen A.P.N., Institute of Medical Education Research Rotterdam, Erasmus MC, University Medical Centre Rotterdam, Room AE-241, PO Box 2040, Rotterdam, 3000 CA, Netherlands, Department of Internal Medicine, Erasmus MC, University Medical Centre Rotterdam, Rotterdam, Netherlands","Medical schools are increasingly faced with a more diverse student population. Generally, ethnic minority students are reported to underperform compared with those from the ethnic majority. However, there are inconsistencies in findings in different types of examinations. Additionally, little is known about the performance of first-generation university students and about performance differences across ethnic minority groups. This study aimed to investigate underperformance across ethnic minority groups and by first-generation university students in different types of written tests and clinical skills examinations during pre-clinical training. A longitudinal prospective cohort study of progress on a 3-year Dutch Bachelor of Medicine course was conducted. Participants included 2432 students who entered the course over a consecutive 6-year period (2008–2013). Compared with Dutch students, the three non-Western ethnic minority groups (Turkish/Moroccan/African, Surinamese/Antillean and Asian) underperformed in the clinical problem solving tests, the language test and the OSCEs. Findings on the theoretical end-of-block tests and writing skills tests, and results for Western minority students were less consistent. Age, gender, pre-university grade point average and additional socio-demographic variables (including first-generation university student, first language, and medical doctor parent) could explain the ethnicity-related differences in theoretical examinations, but not in language, clinical and writing skills examinations. First-generation university students only underperformed in the language test. Apparently, underperformance differs both across ethnic subgroups and between different types of written and clinical examinations. Medical schools should ensure their assessment strategies create a level playing field for all students and explore reasons for underperformance in the clinical and writing skills examinations. © 2016, The Author(s).","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84961659541"
"Skipper M.; Nøhr S.B.; Jacobsen T.K.; Musaeus P.","Skipper, Mads (55248060800); Nøhr, Susanne Backman (6601960717); Jacobsen, Tine Klitgaard (57021080400); Musaeus, Peter (6504151229)","55248060800; 6601960717; 57021080400; 6504151229","Organisation of workplace learning: a case study of paediatric residents’ and consultants’ beliefs and practices","2016","Advances in Health Sciences Education","21","3","","677","694","17","18","10.1007/s10459-015-9661-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951727308&doi=10.1007%2fs10459-015-9661-6&partnerID=40&md5=ba34b2f7972c7f1bbfbbe5b327bcc62c","Department for Postgraduate Education, Aalborg University Hospital, Sdr. Skovvej 15, Aalborg, 9000, Denmark; Centre for Health Sciences Education, Aarhus University, Aarhus, Denmark","Skipper M., Department for Postgraduate Education, Aalborg University Hospital, Sdr. Skovvej 15, Aalborg, 9000, Denmark, Centre for Health Sciences Education, Aarhus University, Aarhus, Denmark; Nøhr S.B., Department for Postgraduate Education, Aalborg University Hospital, Sdr. Skovvej 15, Aalborg, 9000, Denmark, Centre for Health Sciences Education, Aarhus University, Aarhus, Denmark; Jacobsen T.K., Department for Postgraduate Education, Aalborg University Hospital, Sdr. Skovvej 15, Aalborg, 9000, Denmark; Musaeus P., Centre for Health Sciences Education, Aarhus University, Aarhus, Denmark","Several studies have examined how doctors learn in the workplace, but research is needed linking workplace learning with the organisation of doctors’ daily work. This study examined residents’ and consultants’ attitudes and beliefs regarding workplace learning and contextual and organisational factors influencing the organisation and planning of medical specialist training. An explorative case study in three paediatric departments in Denmark including 9 days of field observations and focus group interviews with 9 consultants responsible for medical education and 16 residents. The study aimed to identify factors in work organisation facilitating and hindering residents’ learning. Data were coded through an iterative process guided by thematic analysis. Findings illustrate three main themes: (1) Learning beliefs about patient care and apprenticeship learning as inseparable in medical practice. Beliefs about training and patient care expressed in terms of training versus production caused a potential conflict. (2) Learning context. Continuity over time in tasks and care for patients is important, but continuity is challenged by the organisation of daily work routines. (3) Organisational culture and regulations were found to be encouraging as well inhibiting to a successful organisation of the work in regards to learning. Our findings stress the importance of consultants’ and residents’ beliefs about workplace learning as these agents handle the potential conflict between patient care and training of health professionals. The structuring of daily work tasks is a key factor in workplace learning as is an understanding of underlying relations and organisational culture in the clinical departments. © 2015, Springer Science+Business Media Dordrecht.","Article","Final","","Scopus","2-s2.0-84951727308"
"Onyura B.; Ng S.L.; Baker L.R.; Lieff S.; Millar B.-A.; Mori B.","Onyura, Betty (56436871800); Ng, Stella L. (35181830600); Baker, Lindsay R. (35423502700); Lieff, Susan (37086428300); Millar, Barbara-Ann (35551273900); Mori, Brenda (12763273500)","56436871800; 35181830600; 35423502700; 37086428300; 35551273900; 12763273500","A mandala of faculty development: using theory-based evaluation to explore contexts, mechanisms and outcomes","2017","Advances in Health Sciences Education","22","1","","165","186","21","34","10.1007/s10459-016-9690-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974802769&doi=10.1007%2fs10459-016-9690-9&partnerID=40&md5=8587d06bb0cd63f0a5b6efe2421c7969","Centre for Faculty Development, Faculty of Medicine, Li Ka Shing Knowledge Institute, University of Toronto at St. Michael’s Hospital, 4th Floor, 209 Victoria Street, Toronto, M5B 1W8, ON, Canada; Department of Speech-Language Pathology, University of Toronto, Toronto, ON, Canada; Centre for Ambulatory Care Education, Women’s College Hospital, Toronto, ON, Canada; Rehabilitation Sciences Institute (RSI), University of Toronto, Toronto, ON, Canada; The Wilson Centre, Faculty of Medicine, University of Toronto at University Health Network, Toronto, ON, Canada; Li Ka Shing Knowledge Institute, St. Michael’s Hospital, Toronto, ON, Canada; Department of Psychiatry, Faculty of Medicine, University of Toronto, Toronto, ON, Canada; Department of Radiation Oncology, Faculty of Medicine, University of Toronto, Toronto, ON, Canada; Department of Physical Therapy, Faculty of Medicine, University of Toronto, Toronto, ON, Canada","Onyura B., Centre for Faculty Development, Faculty of Medicine, Li Ka Shing Knowledge Institute, University of Toronto at St. Michael’s Hospital, 4th Floor, 209 Victoria Street, Toronto, M5B 1W8, ON, Canada; Ng S.L., Centre for Faculty Development, Faculty of Medicine, Li Ka Shing Knowledge Institute, University of Toronto at St. Michael’s Hospital, 4th Floor, 209 Victoria Street, Toronto, M5B 1W8, ON, Canada, Department of Speech-Language Pathology, University of Toronto, Toronto, ON, Canada, Centre for Ambulatory Care Education, Women’s College Hospital, Toronto, ON, Canada, Rehabilitation Sciences Institute (RSI), University of Toronto, Toronto, ON, Canada, The Wilson Centre, Faculty of Medicine, University of Toronto at University Health Network, Toronto, ON, Canada; Baker L.R., Centre for Faculty Development, Faculty of Medicine, Li Ka Shing Knowledge Institute, University of Toronto at St. Michael’s Hospital, 4th Floor, 209 Victoria Street, Toronto, M5B 1W8, ON, Canada, Li Ka Shing Knowledge Institute, St. Michael’s Hospital, Toronto, ON, Canada; Lieff S., Centre for Faculty Development, Faculty of Medicine, Li Ka Shing Knowledge Institute, University of Toronto at St. Michael’s Hospital, 4th Floor, 209 Victoria Street, Toronto, M5B 1W8, ON, Canada, Department of Psychiatry, Faculty of Medicine, University of Toronto, Toronto, ON, Canada; Millar B.-A., Centre for Faculty Development, Faculty of Medicine, Li Ka Shing Knowledge Institute, University of Toronto at St. Michael’s Hospital, 4th Floor, 209 Victoria Street, Toronto, M5B 1W8, ON, Canada, Department of Radiation Oncology, Faculty of Medicine, University of Toronto, Toronto, ON, Canada; Mori B., Centre for Faculty Development, Faculty of Medicine, Li Ka Shing Knowledge Institute, University of Toronto at St. Michael’s Hospital, 4th Floor, 209 Victoria Street, Toronto, M5B 1W8, ON, Canada, Department of Physical Therapy, Faculty of Medicine, University of Toronto, Toronto, ON, Canada","Demonstrating the impact of faculty development, is an increasingly mandated and ever elusive goal. Questions have been raised about the adequacy of current approaches. Here, we integrate realist and theory-driven evaluation approaches, to evaluate an intensive longitudinal program. Our aim is to elucidate how faculty development can work to support a range of outcomes among individuals and sub-systems in the academic health sciences. We conducted retrospective framework analysis of qualitative focus group data gathered from 79 program participants (5 cohorts) over a 10-year period. Additionally, we conducted follow-up interviews with 15 alumni. We represent the interactive relationships among contexts, mechanisms, and outcomes as a “mandala” of faculty development. The mandala illustrates the relationship between the immediate program context, and the broader institutional context of academic health sciences, and identifies relevant change mechanisms. Four primary mechanisms were collaborative-reflection, self-reflection and self-regulation, relationship building, and pedagogical knowledge acquisition. Individual outcomes, including changed teaching practices, are described. Perhaps most interestingly, secondary mechanisms—psychological and structural empowerment—contributed to institutional outcomes through participants’ engagement in change leadership in their local contexts. Our theoretically informed evaluation approach models how faculty development, situated in appropriate institutional contexts, can trigger mechanisms that yield a range of benefits for faculty and their institutions. The adopted methods hold potential as a way to demonstrate the often difficult-to-measure outcomes of educational programs, and allow for critical examination as to how and whether faculty development programs can accomplish their espoused goals. © 2016, Springer Science+Business Media Dordrecht.","Article","Final","","Scopus","2-s2.0-84974802769"
"Wagner-Menghin M.; de Bruin A.; van Merriënboer J.J.G.","Wagner-Menghin, Michaela (8682119200); de Bruin, Anique (35965246900); van Merriënboer, Jeroen J. G. (6701795813)","8682119200; 35965246900; 6701795813","Monitoring communication with patients: analyzing judgments of satisfaction (JOS)","2016","Advances in Health Sciences Education","21","3","","523","540","17","17","10.1007/s10459-015-9642-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944537049&doi=10.1007%2fs10459-015-9642-9&partnerID=40&md5=edda7918108e2ca59c59a0736bd5c09e","Department of Medical Education (DEMAW), Medical University of Vienna, Spitalgasse 23, Vienna, 1090, Austria; Faculty of Health, Medicine and Life Sciences, School of Health Professions Education (SHE), Maastricht University, Maastricht, Netherlands","Wagner-Menghin M., Department of Medical Education (DEMAW), Medical University of Vienna, Spitalgasse 23, Vienna, 1090, Austria; de Bruin A., Faculty of Health, Medicine and Life Sciences, School of Health Professions Education (SHE), Maastricht University, Maastricht, Netherlands; van Merriënboer J.J.G., Faculty of Health, Medicine and Life Sciences, School of Health Professions Education (SHE), Maastricht University, Maastricht, Netherlands","Medical students struggle to put into practice communication skills learned in medical school. In order to improve our instructional designs, better insight into the cause of this lack of transfer is foundational. We therefore explored students’ cognitions by soliciting self-evaluations of their history-taking skills, coined ‘judgments of satisfaction (JOSs)’. Our cognitive-psychological approach was guided by Koriat’s cue-utilization framework (J Exp Psychol Gen 126:349–370. doi:10.1037/0096-3445.126.4.349, 1997) which rests on the assumption that internal and external cues inform learners’ metacognitive judgments, which, in turn, steer their actions. Judgments based on unsuitable cues will cause ineffective behavior. Consequently, students are unable to adequately master these skills or properly apply them in similar situations. For the analysis, we had 524 medical undergraduates select scenes they were satisfied or dissatisfied with from their video-recorded simulated-patient encounters and explain why. Twenty transcripts were sampled for directed content analysis. We found that approximately one-third of students’ judgments focused on content (JOS-type-a); about half on the quality of the communication skills (JOS-type-b); and about ten percent targeted the appropriateness of the skills harnessed (JOS-type-c). This lack of reflection on appropriateness may explain why students experience problems adapting to new situations. It was primarily high-performance students who formed type-c judgments; poor performers tended to give type-a and type-b judgments. Future research would benefit from the use of our modified version of Koriat’s framework in order to further explore how high and poor performing medical students differ in the way they form JOSs during communications skills training. © 2015, Springer Science+Business Media Dordrecht.","Article","Final","","Scopus","2-s2.0-84944537049"
"Haws J.; Rannelli L.; Schaefer J.P.; Zarnke K.; Coderre S.; Ravani P.; McLaughlin K.","Haws, Jolene (57191042097); Rannelli, Luke (35746731300); Schaefer, Jeffrey P. (7201746960); Zarnke, Kelly (6601968808); Coderre, Sylvain (34973894800); Ravani, Pietro (6603044890); McLaughlin, Kevin (7102438727)","57191042097; 35746731300; 7201746960; 6601968808; 34973894800; 6603044890; 7102438727","The attributes of an effective teacher differ between the classroom and the clinical setting","2016","Advances in Health Sciences Education","21","4","","833","840","7","5","10.1007/s10459-016-9669-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84985911958&doi=10.1007%2fs10459-016-9669-6&partnerID=40&md5=2d89655e8df4ca7fdf10de904e43d295","Office of Undergraduate Medical Education, Health Sciences Centre, University of Calgary, 3330 Hospital Drive NW, Calgary, T2N 4N1, AB, Canada","Haws J., Office of Undergraduate Medical Education, Health Sciences Centre, University of Calgary, 3330 Hospital Drive NW, Calgary, T2N 4N1, AB, Canada; Rannelli L., Office of Undergraduate Medical Education, Health Sciences Centre, University of Calgary, 3330 Hospital Drive NW, Calgary, T2N 4N1, AB, Canada; Schaefer J.P., Office of Undergraduate Medical Education, Health Sciences Centre, University of Calgary, 3330 Hospital Drive NW, Calgary, T2N 4N1, AB, Canada; Zarnke K., Office of Undergraduate Medical Education, Health Sciences Centre, University of Calgary, 3330 Hospital Drive NW, Calgary, T2N 4N1, AB, Canada; Coderre S., Office of Undergraduate Medical Education, Health Sciences Centre, University of Calgary, 3330 Hospital Drive NW, Calgary, T2N 4N1, AB, Canada; Ravani P., Office of Undergraduate Medical Education, Health Sciences Centre, University of Calgary, 3330 Hospital Drive NW, Calgary, T2N 4N1, AB, Canada; McLaughlin K., Office of Undergraduate Medical Education, Health Sciences Centre, University of Calgary, 3330 Hospital Drive NW, Calgary, T2N 4N1, AB, Canada","Most training programs use learners’ subjective ratings of their teachers as the primary measure of teaching effectiveness. In a recent study we found that preclinical medical students’ ratings of classroom teachers were associated with perceived charisma and physical attractiveness of the teacher, but not intellect. Here we explored whether the relationship between these variables and teaching effectiveness ratings holds in the clinical setting. We asked 27 Internal Medicine residents to rate teaching effectiveness of ten teachers with whom they had worked on a clinical rotation, in addition to rating each teacher’s clinical skills, physical attractiveness, and charisma. We used linear regression to study the association between these explanatory variables and teaching effectiveness ratings. We found no association between rating of physical attractiveness and teaching effectiveness. Clinical skill and charisma were independently associated with rating of teaching effectiveness (regression coefficients [95 % confidence interval] 0.73 [0.60, 0.85], p < 0.001 and 0.12 [0.01, 0.23], p = 0.03, respectively). The variables associated with effectiveness of classroom and clinical teachers differ, suggesting context specificity in teaching effectiveness ratings. Context specificity may be explained by differences in the exposure that learners have to teachers in the classroom versus clinical setting—so that raters in the clinical setting may base ratings upon observed behaviours rather than stereotype data. Alternatively, since subjective ratings of teaching effectiveness inevitably incorporate learners’ context-specific needs, the attributes that make a teacher effective in one context may not meet the needs of learners in a different context. © 2016, Springer Science+Business Media Dordrecht.","Article","Final","","Scopus","2-s2.0-84985911958"
